1,0.000000E+000,0.000000E+000,1.000000E+000
1,0.000000E+000,5.233600E-002,9.986300E-001
1,4.977400E-002,1.617300E-002,9.986300E-001
1,3.076200E-002,-4.234100E-002,9.986300E-001
1,-3.076200E-002,-4.234100E-002,9.986300E-001
1,-4.977400E-002,1.617300E-002,9.986300E-001
1,0.000000E+000,1.045280E-001,9.945220E-001
1,6.144000E-002,8.456500E-002,9.945220E-001
1,9.941200E-002,3.230100E-002,9.945220E-001
1,9.941200E-002,-3.230100E-002,9.945220E-001
1,6.144000E-002,-8.456500E-002,9.945220E-001
1,0.000000E+000,-1.045280E-001,9.945220E-001
1,-6.144000E-002,-8.456500E-002,9.945220E-001
1,-9.941200E-002,-3.230100E-002,9.945220E-001
1,-9.941200E-002,3.230100E-002,9.945220E-001
1,-6.144000E-002,8.456500E-002,9.945220E-001
1,0.000000E+000,1.564340E-001,9.876880E-001
1,6.362800E-002,1.429100E-001,9.876880E-001
1,1.162530E-001,1.046750E-001,9.876880E-001
1,1.487780E-001,4.834100E-002,9.876880E-001
1,1.555780E-001,-1.635200E-002,9.876880E-001
1,1.354760E-001,-7.821700E-002,9.876880E-001
1,9.195000E-002,-1.265580E-001,9.876880E-001
1,3.252500E-002,-1.530160E-001,9.876880E-001
1,-3.252500E-002,-1.530160E-001,9.876880E-001
1,-9.195000E-002,-1.265580E-001,9.876880E-001
1,-1.354760E-001,-7.821700E-002,9.876880E-001
1,-1.555780E-001,-1.635200E-002,9.876880E-001
1,-1.487780E-001,4.834100E-002,9.876880E-001
1,-1.162530E-001,1.046750E-001,9.876880E-001
1,-6.362800E-002,1.429100E-001,9.876880E-001
1,0.000000E+000,2.079120E-001,9.781480E-001
1,6.424800E-002,1.977360E-001,9.781480E-001
1,1.222070E-001,1.682040E-001,9.781480E-001
1,1.682040E-001,1.222070E-001,9.781480E-001
1,1.977360E-001,6.424800E-002,9.781480E-001
1,2.079120E-001,0.000000E+000,9.781480E-001
1,1.977360E-001,-6.424800E-002,9.781480E-001
1,1.682040E-001,-1.222070E-001,9.781480E-001
1,1.222070E-001,-1.682040E-001,9.781480E-001
1,6.424800E-002,-1.977360E-001,9.781480E-001
1,0.000000E+000,-2.079120E-001,9.781480E-001
1,-6.424800E-002,-1.977360E-001,9.781480E-001
1,-1.222070E-001,-1.682040E-001,9.781480E-001
1,-1.682040E-001,-1.222070E-001,9.781480E-001
1,-1.977360E-001,-6.424800E-002,9.781480E-001
1,-2.079120E-001,0.000000E+000,9.781480E-001
1,-1.977360E-001,6.424800E-002,9.781480E-001
1,-1.682040E-001,1.222070E-001,9.781480E-001
1,-1.222070E-001,1.682040E-001,9.781480E-001
1,-6.424800E-002,1.977360E-001,9.781480E-001
1,0.000000E+000,2.588190E-001,9.659260E-001
1,6.436600E-002,2.506880E-001,9.659260E-001
1,1.246870E-001,2.268050E-001,9.659260E-001
1,1.771740E-001,1.886710E-001,9.659260E-001
1,2.185280E-001,1.386820E-001,9.659260E-001
1,2.461520E-001,7.997900E-002,9.659260E-001
1,2.583080E-001,1.625100E-002,9.659260E-001
1,2.542350E-001,-4.849800E-002,9.659260E-001
1,2.341860E-001,-1.102000E-001,9.659260E-001
1,1.994240E-001,-1.649770E-001,9.659260E-001
1,1.521300E-001,-2.093890E-001,9.659260E-001
1,9.527800E-002,-2.406440E-001,9.659260E-001
1,3.243900E-002,-2.567780E-001,9.659260E-001
1,-3.243900E-002,-2.567780E-001,9.659260E-001
1,-9.527800E-002,-2.406440E-001,9.659260E-001
1,-1.521300E-001,-2.093890E-001,9.659260E-001
1,-1.994240E-001,-1.649770E-001,9.659260E-001
1,-2.341860E-001,-1.102000E-001,9.659260E-001
1,-2.542350E-001,-4.849800E-002,9.659260E-001
1,-2.583080E-001,1.625100E-002,9.659260E-001
1,-2.461520E-001,7.997900E-002,9.659260E-001
1,-2.185280E-001,1.386820E-001,9.659260E-001
1,-1.771740E-001,1.886710E-001,9.659260E-001
1,-1.246870E-001,2.268050E-001,9.659260E-001
1,-6.436600E-002,2.506880E-001,9.659260E-001
1,0.000000E+000,3.090170E-001,9.510570E-001
1,6.424800E-002,3.022640E-001,9.510570E-001
1,1.256890E-001,2.823010E-001,9.510570E-001
1,1.816360E-001,2.500000E-001,9.510570E-001
1,2.296440E-001,2.067730E-001,9.510570E-001
1,2.676170E-001,1.545080E-001,9.510570E-001
1,2.938930E-001,9.549200E-002,9.510570E-001
1,3.073240E-001,3.230100E-002,9.510570E-001
1,3.073240E-001,-3.230100E-002,9.510570E-001
1,2.938930E-001,-9.549200E-002,9.510570E-001
1,2.676170E-001,-1.545080E-001,9.510570E-001
1,2.296440E-001,-2.067730E-001,9.510570E-001
1,1.816360E-001,-2.500000E-001,9.510570E-001
1,1.256890E-001,-2.823010E-001,9.510570E-001
1,6.424800E-002,-3.022640E-001,9.510570E-001
1,0.000000E+000,-3.090170E-001,9.510570E-001
1,-6.424800E-002,-3.022640E-001,9.510570E-001
1,-1.256890E-001,-2.823010E-001,9.510570E-001
1,-1.816360E-001,-2.500000E-001,9.510570E-001
1,-2.296440E-001,-2.067730E-001,9.510570E-001
1,-2.676170E-001,-1.545080E-001,9.510570E-001
1,-2.938930E-001,-9.549200E-002,9.510570E-001
1,-3.073240E-001,-3.230100E-002,9.510570E-001
1,-3.073240E-001,3.230100E-002,9.510570E-001
1,-2.938930E-001,9.549200E-002,9.510570E-001
1,-2.676170E-001,1.545080E-001,9.510570E-001
1,-2.296440E-001,2.067730E-001,9.510570E-001
1,-1.816360E-001,2.500000E-001,9.510570E-001
1,-1.256890E-001,2.823010E-001,9.510570E-001
1,-6.424800E-002,3.022640E-001,9.510570E-001
1,0.000000E+000,3.583680E-001,9.335800E-001
1,6.398900E-002,3.526090E-001,9.335800E-001
1,1.259210E-001,3.355170E-001,9.335800E-001
1,1.838070E-001,3.076410E-001,9.335800E-001
1,2.357840E-001,2.698770E-001,9.335800E-001
1,2.801830E-001,2.234390E-001,9.335800E-001
1,3.155770E-001,1.698190E-001,9.335800E-001
1,3.408280E-001,1.107420E-001,9.335800E-001
1,3.551250E-001,4.810500E-002,9.335800E-001
1,3.580070E-001,-1.607800E-002,9.335800E-001
1,3.493830E-001,-7.974400E-002,9.335800E-001
1,3.295290E-001,-1.408480E-001,9.335800E-001
1,2.990840E-001,-1.974240E-001,9.335800E-001
1,2.590270E-001,-2.476550E-001,9.335800E-001
1,2.106430E-001,-2.899260E-001,9.335800E-001
1,1.554900E-001,-3.228780E-001,9.335800E-001
1,9.533900E-002,-3.454530E-001,9.335800E-001
1,3.212400E-002,-3.569250E-001,9.335800E-001
1,-3.212400E-002,-3.569250E-001,9.335800E-001
1,-9.533900E-002,-3.454530E-001,9.335800E-001
1,-1.554900E-001,-3.228780E-001,9.335800E-001
1,-2.106430E-001,-2.899260E-001,9.335800E-001
1,-2.590270E-001,-2.476550E-001,9.335800E-001
1,-2.990840E-001,-1.974240E-001,9.335800E-001
1,-3.295290E-001,-1.408480E-001,9.335800E-001
1,-3.493830E-001,-7.974400E-002,9.335800E-001
1,-3.580070E-001,-1.607800E-002,9.335800E-001
1,-3.551250E-001,4.810500E-002,9.335800E-001
1,-3.408280E-001,1.107420E-001,9.335800E-001
1,-3.155770E-001,1.698190E-001,9.335800E-001
1,-2.801830E-001,2.234390E-001,9.335800E-001
1,-2.357840E-001,2.698770E-001,9.335800E-001
1,-1.838070E-001,3.076410E-001,9.335800E-001
1,-1.259210E-001,3.355170E-001,9.335800E-001
1,-6.398900E-002,3.526090E-001,9.335800E-001
1,0.000000E+000,4.067370E-001,9.135450E-001
1,6.362800E-002,4.017290E-001,9.135450E-001
1,1.256890E-001,3.868300E-001,9.135450E-001
1,1.846550E-001,3.624050E-001,9.135450E-001
1,2.390740E-001,3.290570E-001,9.135450E-001
1,2.876060E-001,2.876060E-001,9.135450E-001
1,3.290570E-001,2.390740E-001,9.135450E-001
1,3.624050E-001,1.846550E-001,9.135450E-001
1,3.868300E-001,1.256890E-001,9.135450E-001
1,4.017290E-001,6.362800E-002,9.135450E-001
1,4.067370E-001,0.000000E+000,9.135450E-001
1,4.017290E-001,-6.362800E-002,9.135450E-001
1,3.868300E-001,-1.256890E-001,9.135450E-001
1,3.624050E-001,-1.846550E-001,9.135450E-001
1,3.290570E-001,-2.390740E-001,9.135450E-001
1,2.876060E-001,-2.876060E-001,9.135450E-001
1,2.390740E-001,-3.290570E-001,9.135450E-001
1,1.846550E-001,-3.624050E-001,9.135450E-001
1,1.256890E-001,-3.868300E-001,9.135450E-001
1,6.362800E-002,-4.017290E-001,9.135450E-001
1,0.000000E+000,-4.067370E-001,9.135450E-001
1,-6.362800E-002,-4.017290E-001,9.135450E-001
1,-1.256890E-001,-3.868300E-001,9.135450E-001
1,-1.846550E-001,-3.624050E-001,9.135450E-001
1,-2.390740E-001,-3.290570E-001,9.135450E-001
1,-2.876060E-001,-2.876060E-001,9.135450E-001
1,-3.290570E-001,-2.390740E-001,9.135450E-001
1,-3.624050E-001,-1.846550E-001,9.135450E-001
1,-3.868300E-001,-1.256890E-001,9.135450E-001
1,-4.017290E-001,-6.362800E-002,9.135450E-001
1,-4.067370E-001,0.000000E+000,9.135450E-001
1,-4.017290E-001,6.362800E-002,9.135450E-001
1,-3.868300E-001,1.256890E-001,9.135450E-001
1,-3.624050E-001,1.846550E-001,9.135450E-001
1,-3.290570E-001,2.390740E-001,9.135450E-001
1,-2.876060E-001,2.876060E-001,9.135450E-001
1,-2.390740E-001,3.290570E-001,9.135450E-001
1,-1.846550E-001,3.624050E-001,9.135450E-001
1,-1.256890E-001,3.868300E-001,9.135450E-001
1,-6.362800E-002,4.017290E-001,9.135450E-001
1,0.000000E+000,4.539910E-001,8.910070E-001
1,6.318300E-002,4.495720E-001,8.910070E-001
1,1.251370E-001,4.364040E-001,8.910070E-001
1,1.846550E-001,4.147410E-001,8.910070E-001
1,2.405780E-001,3.850060E-001,8.910070E-001
1,2.918190E-001,3.477770E-001,8.910070E-001
1,3.373810E-001,3.037790E-001,8.910070E-001
1,3.763750E-001,2.538680E-001,8.910070E-001
1,4.080440E-001,1.990160E-001,8.910070E-001
1,4.317710E-001,1.402910E-001,8.910070E-001
1,4.470930E-001,7.883500E-002,8.910070E-001
1,4.537140E-001,1.584400E-002,8.910070E-001
1,4.515030E-001,-4.745500E-002,8.910070E-001
1,4.405050E-001,-1.098300E-001,8.910070E-001
1,4.209330E-001,-1.700680E-001,8.910070E-001
1,3.931670E-001,-2.269950E-001,8.910070E-001
1,3.577490E-001,-2.795040E-001,8.910070E-001
1,3.153680E-001,-3.265730E-001,8.910070E-001
1,2.668490E-001,-3.672860E-001,8.910070E-001
1,2.131360E-001,-4.008500E-001,8.910070E-001
1,1.552740E-001,-4.266120E-001,8.910070E-001
1,9.439000E-002,-4.440700E-001,8.910070E-001
1,3.166900E-002,-4.528850E-001,8.910070E-001
